"Animal_ID","Test_Date","Sex","Line","Birth_Date","Age_at_Test","Age_Months","Weight","YM_Distance","YM_Mean_speed","YM_Spontaneous_alternations","YM_Total_arm_entries","YM_Alternating_Arm_Returns","YM_Same_Arm_Returns","YM_Prct_Spontaneous_Alternations","YM_Prct_Alternating_Arm_Returns"
53659,"2024-04-18","Female","(CByB6F1/J x C3D2F1/J)/J","2022-04-26",23.7516425755585,24,NA,8.332,0.017,12,20,6,20,67,33
53659,"2024-05-30","Female","(CByB6F1/J x C3D2F1/J)/J","2022-04-26",25.1314060446781,25,35.17,5.147,0.011,9,15,4,15,69,31
53659,"2024-06-27","Female","(CByB6F1/J x C3D2F1/J)/J","2022-04-26",26.0512483574244,26,33.58,6.921,0.014,11,19,6,19,65,35
53659,"2024-07-12","Female","(CByB6F1/J x C3D2F1/J)/J","2022-04-26",26.5440210249671,27,50,9.132,0.019,12,25,10,25,52,43
53659,"2024-08-07","Female","(CByB6F1/J x C3D2F1/J)/J","2022-04-26",27.3981603153745,27,34.15,14.769,0.031,20,43,21,43,49,51
53660,"2023-12-08","Female","(CByB6F1/J x C3D2F1/J)/J","2022-04-26",19.4152431011827,19,NA,11.339,0.024,10,23,8,23,48,38
53660,"2024-02-01","Female","(CByB6F1/J x C3D2F1/J)/J","2022-04-26",21.2220762155059,21,43.81,8.312,0.017,10,21,9,21,53,47
53660,"2024-03-04","Female","(CByB6F1/J x C3D2F1/J)/J","2022-04-26",22.2733245729304,22,NA,11.232,0.023,12,26,10,26,50,42
53660,"2024-04-18","Female","(CByB6F1/J x C3D2F1/J)/J","2022-04-26",23.7516425755585,24,NA,7.19,0.015,11,17,2,17,73,13
53660,"2024-05-30","Female","(CByB6F1/J x C3D2F1/J)/J","2022-04-26",25.1314060446781,25,43.32,1.024,0.002,0,2,0,2,NA,NA
53660,"2024-06-27","Female","(CByB6F1/J x C3D2F1/J)/J","2022-04-26",26.0512483574244,26,41.89,3.021,0.006,0,4,2,4,0,100
53660,"2024-07-12","Female","(CByB6F1/J x C3D2F1/J)/J","2022-04-26",26.5440210249671,27,41.23,7.394,0.015,11,19,6,19,65,35
53660,"2024-08-07","Female","(CByB6F1/J x C3D2F1/J)/J","2022-04-26",27.3981603153745,27,39.31,5.599,0.012,6,16,6,16,43,43
53660,"2024-09-09","Female","(CByB6F1/J x C3D2F1/J)/J","2022-04-26",28.4822601839685,28,35.6,8.762,0.018,9,16,5,16,64,36
53660,"2024-10-03","Female","(CByB6F1/J x C3D2F1/J)/J","2022-04-26",29.2706964520368,29,31.47,5.942,0.012,4,13,7,13,36,64
53661,"2023-12-08","Female","(CByB6F1/J x C3D2F1/J)/J","2022-04-26",19.4152431011827,19,NA,1.8,0.004,0,3,1,3,0,100
53661,"2024-02-01","Female","(CByB6F1/J x C3D2F1/J)/J","2022-04-26",21.2220762155059,21,48.79,1.632,0.003,0,0,0,0,0,0
53661,"2024-03-04","Female","(CByB6F1/J x C3D2F1/J)/J","2022-04-26",22.2733245729304,22,NA,9.613,0.02,11,21,4,21,58,21
53661,"2024-04-18","Female","(CByB6F1/J x C3D2F1/J)/J","2022-04-26",23.7516425755585,24,NA,3.09,0.006,5,9,2,9,71,29
53661,"2024-05-30","Female","(CByB6F1/J x C3D2F1/J)/J","2022-04-26",25.1314060446781,25,51.27,3.683,0.008,8,12,2,12,80,20
53661,"2024-06-27","Female","(CByB6F1/J x C3D2F1/J)/J","2022-04-26",26.0512483574244,26,49.44,2.331,0.005,1,6,3,6,25,75
53661,"2024-07-12","Female","(CByB6F1/J x C3D2F1/J)/J","2022-04-26",26.5440210249671,27,31.34,5.982,0.012,5,14,5,14,42,42
53661,"2024-08-07","Female","(CByB6F1/J x C3D2F1/J)/J","2022-04-26",27.3981603153745,27,49.51,4.336,0.009,3,12,7,12,30,70
53661,"2024-09-09","Female","(CByB6F1/J x C3D2F1/J)/J","2022-04-26",28.4822601839685,28,47.6,4.204,0.009,3,8,2,8,50,33
53661,"2024-10-03","Female","(CByB6F1/J x C3D2F1/J)/J","2022-04-26",29.2706964520368,29,45.38,2.853,0.006,5,8,1,8,83,17
53952,"2023-11-21","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",18.3968462549277,18,35.4,5.756,0.012,6,8,0,8,100,0
53952,"2024-01-18","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",20.3022339027595,20,40.67,2.63,0.005,3,6,1,6,75,25
53952,"2024-03-05","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",21.8462549277267,22,NA,9.123,0.019,11,20,3,20,61,17
53952,"2024-03-13","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",22.1090670170828,22,35.21,10.676,0.022,17,31,12,31,59,41
53952,"2024-04-15","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",23.1931668856767,23,NA,8.416,0.018,18,26,4,26,75,17
53952,"2024-05-09","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",23.9816031537451,24,34.8,10.904,0.023,11,20,7,20,61,39
53953,"2023-11-21","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",18.3968462549277,18,64.83,3.396,0.007,1,6,3,6,25,75
53953,"2024-01-18","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",20.3022339027595,20,65.13,4.74,0.01,9,15,3,15,69,23
53953,"2024-03-05","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",21.8462549277267,22,NA,4.971,0.01,4,10,2,10,50,25
53953,"2024-03-13","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",22.1090670170828,22,59.41,6.323,0.013,9,16,5,16,64,36
53953,"2024-04-15","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",23.1931668856767,23,NA,4.268,0.009,7,12,3,12,70,30
53953,"2024-05-09","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",23.9816031537451,24,62.9,0.609,0.001,0,1,0,1,0,0
53953,"2024-06-04","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",24.8357424441524,25,59.84,2.087,0.004,3,5,0,5,100,0
53953,"2024-07-08","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",25.9526938239159,26,56.7,6.52,0.014,7,12,3,12,70,30
53953,"2024-08-07","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",26.9382391590013,27,46.21,4.577,0.01,6,14,4,14,50,33
53953,"2024-09-09","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",28.0223390275953,28,32.9,6.108,0.013,6,12,4,12,60,40
53953,"2024-10-03","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",28.8107752956636,29,28.64,7.274,0.015,8,17,4,17,53,27
53954,"2023-11-21","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",18.3968462549277,18,49.45,8.491,0.018,13,19,2,19,76,12
53954,"2024-01-18","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",20.3022339027595,20,49.75,4.655,0.01,6,14,6,14,50,50
53954,"2024-03-05","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",21.8462549277267,22,NA,7.604,0.016,8,17,7,17,53,47
53954,"2024-03-13","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",22.1090670170828,22,49.98,9.454,0.02,16,29,9,29,59,33
53954,"2024-04-15","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",23.1931668856767,23,NA,7.96,0.017,12,23,9,23,57,43
53954,"2024-05-09","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",23.9816031537451,24,47,10.91,0.023,15,23,4,23,71,19
53954,"2024-06-04","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",24.8357424441524,25,42.87,11.469,0.024,14,30,11,30,50,39
53954,"2024-07-08","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",25.9526938239159,26,38,10.975,0.023,13,23,8,23,62,38
53954,"2024-08-07","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",26.9382391590013,27,38.42,8.914,0.019,10,25,13,25,43,57
53954,"2024-09-09","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",28.0223390275953,28,34.2,14.622,0.03,6,27,19,27,24,76
53954,"2024-10-03","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",28.8107752956636,29,33.15,10.053,0.021,14,28,12,28,54,46
53955,"2023-11-21","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",18.3968462549277,18,38.8,6.434,0.013,9,15,4,15,69,31
53955,"2024-01-18","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",20.3022339027595,20,41.18,2.356,0.005,1,5,2,5,33,67
53955,"2024-03-05","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",21.8462549277267,22,NA,7.871,0.016,9,16,5,16,64,36
53955,"2024-03-13","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",22.1090670170828,22,39.13,10.459,0.022,12,22,8,22,60,40
53955,"2024-04-15","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",23.1931668856767,23,NA,6.94,0.014,9,17,5,17,60,33
53955,"2024-05-09","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",23.9816031537451,24,38.8,5.321,0.011,1,9,3,9,14,43
53955,"2024-06-04","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",24.8357424441524,25,38.61,7.931,0.017,10,17,4,17,67,27
53956,"2023-11-21","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",18.3968462549277,18,44.27,6.054,0.013,6,10,2,10,75,25
53956,"2024-01-18","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",20.3022339027595,20,44.34,8.388,0.017,12,24,10,24,55,45
53956,"2024-03-05","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",21.8462549277267,22,NA,10.423,0.022,13,24,7,24,59,32
53956,"2024-03-13","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",22.1090670170828,22,43.71,6.477,0.013,9,19,6,19,53,35
53956,"2024-04-15","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",23.1931668856767,23,NA,8.59,0.018,14,22,5,22,70,25
53956,"2024-05-09","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",23.9816031537451,24,43.4,8.103,0.017,9,16,5,16,64,36
53956,"2024-06-04","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",24.8357424441524,25,42.43,7.126,0.015,9,17,6,17,60,40
53956,"2024-07-08","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",25.9526938239159,26,28.1,3.468,0.007,2,7,3,7,40,60
53957,"2023-11-21","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",18.3968462549277,18,42.64,8.006,0.017,6,17,8,17,40,53
53957,"2024-01-23","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",20.4664914586071,20,NA,11.105,0.023,10,18,4,18,63,25
53958,"2023-11-21","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",18.3968462549277,18,43.2,7.477,0.016,8,18,8,18,50,50
53958,"2024-01-23","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",20.4664914586071,20,NA,9.081,0.019,13,19,4,19,76,24
53958,"2024-03-05","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",21.8462549277267,22,NA,5.25,0.011,3,8,3,8,50,50
53958,"2024-03-13","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",22.1090670170828,22,42.9,8.833,0.018,9,18,6,18,56,38
53958,"2024-04-15","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",23.1931668856767,23,NA,4.499,0.009,3,10,5,10,38,63
53958,"2024-05-09","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",23.9816031537451,24,44.4,3.596,0.007,3,7,2,7,60,40
53958,"2024-06-04","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",24.8357424441524,25,44.89,3.902,0.008,5,10,3,10,63,38
53958,"2024-07-08","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",25.9526938239159,26,46.2,4.762,0.01,5,10,3,10,63,38
53958,"2024-08-07","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",26.9382391590013,27,44.92,5.432,0.011,7,17,8,17,47,53
53958,"2024-09-09","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",28.0223390275953,28,38.7,12.324,0.026,13,24,6,24,59,27
53958,"2024-10-03","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",28.8107752956636,29,32.08,11.896,0.025,17,25,5,25,74,22
53959,"2023-11-21","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",18.3968462549277,18,30.3,6.507,0.014,8,13,2,13,73,18
53959,"2024-01-23","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",20.4664914586071,20,NA,12.047,0.025,9,19,6,19,53,35
53959,"2024-03-05","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",21.8462549277267,22,NA,5.017,0.01,2,9,3,9,29,43
53959,"2024-03-13","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",22.1090670170828,22,25.42,8.409,0.018,9,22,11,22,45,55
53959,"2024-04-15","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",23.1931668856767,23,NA,4.397,0.009,8,17,2,17,53,13
53959,"2024-05-09","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",23.9816031537451,24,28.6,9.43,0.02,9,19,6,19,53,35
53959,"2024-06-04","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",24.8357424441524,25,28.41,8.191,0.017,9,20,5,20,50,28
53959,"2024-07-08","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",25.9526938239159,26,28.3,9.364,0.02,11,20,7,20,61,39
53959,"2024-08-07","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",26.9382391590013,27,29.02,4.671,0.01,7,13,2,13,64,18
53959,"2024-09-09","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",28.0223390275953,28,27.9,9.911,0.021,10,20,6,20,56,33
53959,"2024-10-03","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",28.8107752956636,29,27.98,4.561,0.01,6,15,5,15,46,38
53960,"2023-11-21","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",18.3968462549277,18,50.02,7.582,0.016,9,16,5,16,64,36
53960,"2024-01-23","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",20.4664914586071,20,NA,10.257,0.021,12,21,5,21,63,26
53960,"2024-03-05","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",21.8462549277267,22,NA,6.864,0.014,7,12,3,12,70,30
53960,"2024-03-13","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",22.1090670170828,22,34.45,7.872,0.016,11,18,5,18,69,31
53960,"2024-04-15","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",23.1931668856767,23,NA,8.53,0.018,15,25,7,25,65,30
53960,"2024-05-09","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",23.9816031537451,24,53.2,7.385,0.015,6,14,6,14,50,50
53960,"2024-06-04","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",24.8357424441524,25,53.62,7.156,0.015,7,19,5,19,41,29
53960,"2024-07-08","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",25.9526938239159,26,51.3,7.918,0.016,7,18,7,18,44,44
53960,"2024-08-07","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",26.9382391590013,27,52.57,6.482,0.014,11,20,7,20,61,39
53960,"2024-09-09","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",28.0223390275953,28,51.8,7.233,0.015,4,13,7,13,36,64
53960,"2024-10-03","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",28.8107752956636,29,50.18,8.063,0.017,11,19,6,19,65,35
53961,"2023-11-21","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",18.3968462549277,18,34.63,7.091,0.015,7,14,5,14,58,42
53961,"2024-01-23","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",20.4664914586071,20,NA,8.375,0.017,10,18,5,18,63,31
53961,"2024-03-05","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",21.8462549277267,22,NA,4.289,0.009,2,7,3,7,40,60
53961,"2024-03-13","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",22.1090670170828,22,51,5.415,0.011,7,18,6,18,44,38
53961,"2024-04-15","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",23.1931668856767,23,NA,5.328,0.011,4,13,3,13,36,27
53961,"2024-05-09","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",23.9816031537451,24,35.6,6.746,0.014,7,12,3,12,70,30
53961,"2024-06-04","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",24.8357424441524,25,34.72,6.18,0.013,10,14,2,14,83,17
53961,"2024-07-08","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",25.9526938239159,26,35.8,4.187,0.009,3,7,1,7,60,20
53961,"2024-08-07","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",26.9382391590013,27,35.55,2.943,0.006,4,9,1,9,57,14
53961,"2024-09-09","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",28.0223390275953,28,29.8,7.556,0.016,5,14,1,14,42,8
53961,"2024-10-03","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",28.8107752956636,29,21.95,4.194,0.009,5,11,2,11,56,22
53963,"2023-11-21","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",18.3968462549277,18,30,13.133,0.027,20,27,5,27,80,20
53963,"2024-01-18","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",20.3022339027595,20,33.57,14.665,0.031,22,42,18,42,55,45
53963,"2024-03-05","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",21.8462549277267,22,NA,9.847,0.021,9,19,8,19,53,47
53963,"2024-03-13","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",22.1090670170828,22,31.2,14.971,0.031,22,28,3,28,85,12
53963,"2024-04-15","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",23.1931668856767,23,NA,12.826,0.027,16,32,8,32,53,27
53963,"2024-05-09","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",23.9816031537451,24,33.2,15.55,0.032,17,28,9,28,65,35
53963,"2024-06-04","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",24.8357424441524,25,31.85,11.827,0.025,17,29,10,29,63,37
53963,"2024-07-08","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",25.9526938239159,26,31.6,16.509,0.034,20,36,8,36,59,24
53963,"2024-08-07","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",26.9382391590013,27,28.91,11.097,0.023,17,34,9,34,53,28
53963,"2024-09-09","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",28.0223390275953,28,31.9,21.831,0.045,23,41,16,41,59,41
53963,"2024-10-03","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",28.8107752956636,29,33.46,17.541,0.037,22,37,13,37,63,37
53964,"2023-11-21","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",18.3968462549277,18,34.6,10.311,0.021,11,22,6,22,55,30
53964,"2024-01-18","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",20.3022339027595,20,33.72,9.084,0.019,16,26,6,26,67,25
53964,"2024-03-05","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",21.8462549277267,22,NA,10.744,0.022,9,22,8,22,45,40
53964,"2024-03-13","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",22.1090670170828,22,37.23,7.7,0.016,13,20,3,20,72,17
53964,"2024-04-15","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",23.1931668856767,23,NA,7.812,0.016,14,21,2,21,74,11
53964,"2024-05-09","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",23.9816031537451,24,36.8,9.021,0.019,9,17,6,17,60,40
53964,"2024-06-04","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",24.8357424441524,25,34.66,10.246,0.021,19,25,4,25,83,17
53964,"2024-07-08","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",25.9526938239159,26,35.9,7.977,0.017,3,15,8,15,23,62
53964,"2024-08-07","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",26.9382391590013,27,36.26,5.862,0.012,11,18,3,18,69,19
53964,"2024-09-09","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",28.0223390275953,28,32.9,9.398,0.02,10,19,6,19,59,35
53964,"2024-10-03","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",28.8107752956636,29,34.51,9.927,0.021,19,29,8,29,70,30
53965,"2023-11-21","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",18.3968462549277,18,46.4,9.036,0.019,14,22,6,22,70,30
53965,"2024-01-18","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",20.3022339027595,20,46.28,9.178,0.019,14,24,5,24,64,23
53965,"2024-03-05","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",21.8462549277267,22,NA,10.463,0.022,12,21,5,21,63,26
53965,"2024-03-13","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",22.1090670170828,22,46.1,10.729,0.022,14,22,2,22,70,10
53965,"2024-04-15","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",23.1931668856767,23,NA,7.843,0.016,9,22,9,22,45,45
53965,"2024-05-09","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",23.9816031537451,24,47.9,6.542,0.014,7,14,3,14,58,25
53965,"2024-06-04","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",24.8357424441524,25,46.33,9.987,0.021,10,24,12,24,45,55
53965,"2024-07-08","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",25.9526938239159,26,46.2,13.727,0.029,17,29,8,29,63,30
53965,"2024-08-07","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",26.9382391590013,27,44.52,8.155,0.017,16,22,3,22,80,15
53965,"2024-09-09","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",28.0223390275953,28,43.5,13.285,0.028,11,26,13,26,46,54
53965,"2024-10-03","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",28.8107752956636,29,41.69,9.7,0.02,11,21,6,21,58,32
53966,"2023-11-21","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",18.3968462549277,18,38.4,10.518,0.022,14,23,7,23,67,33
53966,"2024-01-18","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",20.3022339027595,20,35.62,9.727,0.02,20,27,3,27,80,12
53966,"2024-03-05","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",21.8462549277267,22,NA,6.82,0.014,6,15,5,15,46,38
53966,"2024-03-13","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",22.1090670170828,22,20.23,4.552,0.009,8,12,2,12,80,20
53966,"2024-04-15","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",23.1931668856767,23,NA,5.738,0.012,4,14,5,14,33,42
53966,"2024-05-09","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",23.9816031537451,24,28.6,4.781,0.01,5,8,1,8,83,17
53967,"2023-11-21","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",18.3968462549277,18,34.26,7.237,0.015,10,20,8,20,56,44
53967,"2024-01-18","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",20.3022339027595,20,32.36,6.283,0.013,9,17,5,17,60,33
53967,"2024-03-11","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",22.0433639947438,22,NA,8.125,0.017,10,18,5,18,63,31
53967,"2024-03-13","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",22.1090670170828,22,32.63,10.072,0.021,12,23,9,23,57,43
53967,"2024-04-15","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",23.1931668856767,23,NA,5.648,0.012,8,16,4,16,57,29
53967,"2024-05-09","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",23.9816031537451,24,31.5,4.783,0.01,3,9,4,9,43,57
53967,"2024-06-04","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",24.8357424441524,25,31.58,6.204,0.013,8,16,4,16,57,29
53967,"2024-07-08","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",25.9526938239159,26,31.9,9.086,0.019,7,18,9,18,44,56
53967,"2024-08-07","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",26.9382391590013,27,30.74,6.8,0.014,11,19,3,19,65,18
53967,"2024-09-09","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",28.0223390275953,28,31.3,10.81,0.023,11,19,6,19,65,35
53967,"2024-10-03","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",28.8107752956636,29,30.04,11.49,0.024,14,27,9,27,56,36
53968,"2023-11-21","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",18.3968462549277,18,49.88,7.404,0.015,8,18,8,18,50,50
53968,"2024-01-18","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",20.3022339027595,20,52.25,8.61,0.018,15,25,8,25,65,35
53968,"2024-03-11","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",22.0433639947438,22,NA,9.474,0.02,12,19,5,19,71,29
53968,"2024-03-13","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",22.1090670170828,22,48.36,7.646,0.016,10,22,4,22,50,20
53968,"2024-04-15","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",23.1931668856767,23,NA,7.686,0.016,13,19,4,19,76,24
53968,"2024-05-09","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",23.9816031537451,24,49.3,7.118,0.015,8,16,2,16,57,14
53969,"2023-11-21","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",18.3968462549277,18,31.19,3.369,0.007,3,7,2,7,60,40
53969,"2024-01-18","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",20.3022339027595,20,30.58,4.551,0.009,7,14,2,14,58,17
53969,"2024-03-11","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",22.0433639947438,22,NA,6.611,0.014,6,12,0,12,60,0
53969,"2024-03-13","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",22.1090670170828,22,31,7.711,0.016,12,16,2,16,86,14
53969,"2024-04-15","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",23.1931668856767,23,NA,4.71,0.01,7,13,4,13,64,36
53969,"2024-05-09","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",23.9816031537451,24,30.6,6.942,0.014,5,10,1,10,63,13
53969,"2024-06-04","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",24.8357424441524,25,30.82,5.195,0.011,4,10,1,10,50,13
53969,"2024-07-08","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",25.9526938239159,26,30.6,9.357,0.019,10,18,5,18,63,31
53969,"2024-08-07","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",26.9382391590013,27,31.84,5.589,0.012,12,19,4,19,71,24
53969,"2024-09-09","Female","(CByB6F1/J x C3D2F1/J)/J","2022-05-10",28.0223390275953,28,30.8,10.712,0.022,12,19,3,19,71,18
